Aging,Gender,Customer_Login_type,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method,Gender_enc,Login_enc,Payment_enc,Priority_enc
5.0,Female,Member,248.0,1.0,0.5,130.8,13.1,Medium,money_order,0,2,3,3
4.0,Female,Member,196.0,4.0,0.3,92.5,9.2,Medium,money_order,0,2,3,3
5.0,Male,Member,218.0,4.0,0.5,129.3,12.9,Critical,credit_card,1,2,0,0
1.0,Male,Member,109.0,4.0,0.5,24.6,2.5,Medium,credit_card,1,2,0,3
7.0,Female,Member,85.0,1.0,0.5,0.8,0.1,Medium,credit_card,0,2,0,3
9.0,Female,Member,122.0,5.0,0.5,11.5,1.2,High,money_order,0,2,3,1
8.0,Male,Member,224.0,5.0,0.3,110.4,11.0,Medium,credit_card,1,2,0,3
9.0,Female,Member,213.0,2.0,0.3,120.2,12.0,High,credit_card,0,2,0,1
3.0,Female,Member,62.0,4.0,0.5,15.5,1.6,High,credit_card,0,2,0,1
4.0,Male,Member,228.0,5.0,0.4,125.2,12.5,High,money_order,1,2,3,1
8.0,Male,Member,159.0,4.0,0.4,66.3,6.6,High,credit_card,1,2,0,1
10.0,Female,Member,248.0,1.0,0.4,163.0,16.3,High,credit_card,0,2,0,1
2.0,Male,Member,196.0,2.0,0.5,96.4,9.6,Critical,credit_card,1,2,0,0
10.0,Female,Member,218.0,5.0,0.3,105.3,10.5,Critical,credit_card,0,2,0,0
4.0,Male,Member,109.0,4.0,0.4,11.6,1.2,Medium,credit_card,1,2,0,3
3.0,Male,Member,85.0,2.0,0.5,3.3,0.3,Medium,money_order,1,2,3,3
1.0,Female,Member,122.0,5.0,0.4,17.6,1.8,High,credit_card,0,2,0,1
6.0,Male,Member,224.0,2.0,0.3,130.6,13.1,High,credit_card,1,2,0,1
4.0,Male,Member,213.0,2.0,0.4,116.0,11.6,High,money_order,1,2,3,1
7.0,Female,Member,62.0,4.0,0.4,15.5,1.6,Medium,credit_card,0,2,0,3
8.0,Female,Member,228.0,4.0,0.5,102.4,10.2,Medium,credit_card,0,2,0,3
4.0,Female,Member,159.0,2.0,0.3,69.5,6.9,High,credit_card,0,2,0,1
4.0,Female,Member,248.0,4.0,0.3,138.2,13.8,Medium,credit_card,0,2,0,3
5.0,Female,Guest,196.0,1.0,0.4,108.2,10.8,High,e_wallet,0,1,2,1
10.0,Male,Member,218.0,2.0,0.4,129.3,12.9,Medium,credit_card,1,2,0,3
6.0,Female,Member,109.0,1.0,0.3,25.7,2.6,Medium,credit_card,0,2,0,3
6.0,Male,Member,85.0,1.0,0.5,28.3,2.8,High,e_wallet,1,2,2,1
6.0,Male,Member,122.0,4.0,0.5,17.6,1.8,Critical,credit_card,1,2,0,0
2.0,Male,Member,224.0,5.0,0.4,121.6,12.2,Medium,credit_card,1,2,0,3
6.0,Female,Guest,213.0,1.0,0.5,101.1,10.1,Medium,credit_card,0,1,0,3
3.0,Male,Member,62.0,1.0,0.3,62.0,6.2,Medium,credit_card,1,2,0,3
9.0,Male,Member,228.0,1.0,0.4,138.9,13.9,Critical,credit_card,1,2,0,0
1.0,Female,Guest,159.0,5.0,0.4,63.1,6.3,Medium,credit_card,0,1,0,3
3.0,Female,Member,248.0,4.0,0.4,128.3,12.8,High,credit_card,0,2,0,1
4.0,Female,Member,196.0,2.0,0.4,108.2,10.8,High,credit_card,0,2,0,1
4.0,Female,Member,218.0,5.0,0.4,116.2,11.6,High,credit_card,0,2,0,1
7.0,Male,Member,109.0,2.0,0.4,24.6,2.5,Medium,credit_card,1,2,0,3
7.0,Female,Member,85.0,4.0,0.4,21.3,2.1,Medium,e_wallet,0,2,2,3
8.0,Female,Member,122.0,4.0,0.4,32.2,3.2,Critical,credit_card,0,2,0,0
6.0,Male,Member,224.0,1.0,0.4,130.6,13.1,Critical,money_order,1,2,3,0
9.0,Male,Member,213.0,5.0,0.4,90.4,9.0,Medium,credit_card,1,2,0,3
8.0,Female,Member,62.0,1.0,0.4,62.0,6.2,High,money_order,0,2,3,1
3.0,Male,Member,228.0,2.0,0.3,134.3,13.4,High,credit_card,1,2,0,1
4.0,Male,Member,159.0,5.0,0.5,71.1,7.1,Medium,credit_card,1,2,0,3
7.0,Female,Member,248.0,1.0,0.4,153.1,15.3,Medium,credit_card,0,2,0,3
9.0,Male,Member,196.0,4.0,0.5,108.2,10.8,High,e_wallet,1,2,2,1
7.0,Female,Member,218.0,1.0,0.5,131.5,13.1,Medium,credit_card,0,2,0,3
3.0,Male,Member,109.0,4.0,0.5,24.6,2.5,High,credit_card,1,2,0,1
10.0,Male,Member,85.0,5.0,0.3,17.0,1.7,High,credit_card,1,2,0,1
6.0,Female,Member,122.0,1.0,0.5,35.9,3.6,Medium,credit_card,0,2,0,3
1.0,Female,Member,224.0,1.0,0.3,123.8,12.4,High,credit_card,0,2,0,1
2.0,Male,Member,213.0,5.0,0.4,111.7,11.2,Critical,credit_card,1,2,0,0
6.0,Female,Member,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,0,2,0,3
1.0,Female,Member,228.0,4.0,0.4,111.5,11.2,High,credit_card,0,2,0,1
6.0,Female,Member,159.0,1.0,0.5,77.4,7.7,High,credit_card,0,2,0,1
1.0,Female,Member,248.0,5.0,0.4,143.2,14.3,Medium,credit_card,0,2,0,3
3.0,Male,Member,196.0,4.0,0.5,76.8,7.7,Medium,debit_card,1,2,1,3
5.0,Female,Member,218.0,1.0,0.3,131.5,13.1,Medium,money_order,0,2,3,3
3.0,Male,Member,109.0,1.0,0.5,23.6,2.4,High,credit_card,1,2,0,1
7.0,Female,Member,85.0,4.0,0.4,21.3,2.1,High,credit_card,0,2,0,1
4.0,Female,Member,122.0,1.0,0.4,39.6,4.0,Critical,credit_card,0,2,0,0
7.0,Female,Member,224.0,4.0,0.4,126.1,12.6,High,credit_card,0,2,0,1
4.0,Female,Member,213.0,1.0,0.5,126.6,12.7,Medium,e_wallet,0,2,2,3
10.0,Male,Member,62.0,1.0,0.3,20.7,2.1,Medium,credit_card,1,2,0,3
3.0,Male,Member,228.0,1.0,0.4,143.4,14.3,Medium,credit_card,1,2,0,3
1.0,Male,Member,159.0,2.0,0.5,75.8,7.6,Medium,money_order,1,2,3,3
2.0,Female,Guest,248.0,2.0,0.4,148.2,14.8,High,credit_card,0,1,0,1
9.0,Male,Member,196.0,4.0,0.3,92.5,9.2,Medium,credit_card,1,2,0,3
1.0,Male,Member,218.0,2.0,0.4,129.3,12.9,Medium,money_order,1,2,3,3
6.0,Male,Member,109.0,5.0,0.3,12.7,1.3,Medium,credit_card,1,2,0,3
8.0,Female,Member,85.0,2.0,0.5,3.3,0.3,High,credit_card,0,2,0,1
9.0,Female,Member,122.0,2.0,0.4,37.1,3.7,Medium,money_order,0,2,3,3
3.0,Female,Member,224.0,5.0,0.5,88.0,8.8,Medium,money_order,0,2,3,3
5.0,Female,Member,213.0,4.0,0.4,116.0,11.6,Medium,debit_card,0,2,1,3
1.0,Female,Member,62.0,4.0,0.3,15.5,1.6,Medium,credit_card,0,2,0,3
6.0,Male,Member,228.0,4.0,0.3,120.6,12.1,Medium,credit_card,1,2,0,3
1.0,Male,Member,159.0,1.0,0.3,64.7,6.5,Medium,e_wallet,1,2,2,3
8.0,Female,Member,248.0,5.0,0.3,130.8,13.1,High,credit_card,0,2,0,1
7.0,Male,Member,196.0,1.0,0.4,104.2,10.4,Critical,money_order,1,2,3,0
9.0,Female,Member,218.0,5.0,0.5,83.5,8.4,Medium,credit_card,0,2,0,3
5.0,Male,Member,109.0,5.0,0.4,7.2,0.7,High,credit_card,1,2,0,1
8.0,Female,Member,85.0,4.0,0.4,21.3,2.1,High,money_order,0,2,3,1
10.0,Female,Member,122.0,2.0,0.4,32.2,3.2,Critical,credit_card,0,2,0,0
10.0,Male,Member,224.0,2.0,0.5,139.5,14.0,High,money_order,1,2,3,1
10.0,Female,Member,213.0,2.0,0.4,124.5,12.4,Medium,credit_card,0,2,0,3
3.0,Male,Member,62.0,4.0,0.5,15.5,1.6,High,credit_card,1,2,0,1
7.0,Male,Member,228.0,1.0,0.4,138.9,13.9,High,money_order,1,2,3,1
7.0,Female,Member,159.0,2.0,0.3,69.5,6.9,Medium,credit_card,0,2,0,3
7.0,Male,Member,248.0,1.0,0.4,163.0,16.3,Medium,money_order,1,2,3,3
9.0,Female,Member,196.0,1.0,0.5,114.0,11.4,Medium,credit_card,0,2,0,3
2.0,Female,Member,218.0,4.0,0.4,103.1,10.3,Medium,credit_card,0,2,0,3
5.0,Female,Member,109.0,1.0,0.4,26.8,2.7,High,credit_card,0,2,0,1
3.0,Female,Member,85.0,2.0,0.5,3.3,0.3,Critical,money_order,0,2,3,0
4.0,Female,Member,122.0,1.0,0.4,34.7,3.5,High,e_wallet,0,2,2,1
3.0,Male,Member,224.0,5.0,0.4,121.6,12.2,Medium,credit_card,1,2,0,3
2.0,Male,Member,213.0,1.0,0.5,101.1,10.1,Critical,credit_card,1,2,0,0
2.0,Female,Member,62.0,4.0,0.3,15.5,1.6,Medium,credit_card,0,2,0,3
8.0,Male,Member,228.0,5.0,0.5,136.6,13.7,Medium,credit_card,1,2,0,3
2.0,Female,Member,159.0,1.0,0.4,75.8,7.6,Medium,credit_card,0,2,0,3
3.0,Male,Member,248.0,4.0,0.5,118.4,11.8,High,credit_card,1,2,0,1
2.0,Female,Member,196.0,2.0,0.5,112.1,11.2,High,credit_card,0,2,0,1
9.0,Female,Guest,218.0,1.0,0.5,131.5,13.1,High,credit_card,0,1,0,1
1.0,Male,Member,109.0,1.0,0.4,22.5,2.2,Critical,credit_card,1,2,0,0
10.0,Male,Member,85.0,1.0,0.3,28.3,2.8,High,credit_card,1,2,0,1
6.0,Female,Member,122.0,1.0,0.3,38.3,3.8,High,money_order,0,2,3,1
8.0,Female,Member,224.0,2.0,0.4,126.1,12.6,Critical,debit_card,0,2,1,0
1.0,Male,Member,213.0,4.0,0.4,98.9,9.9,Medium,credit_card,1,2,0,3
6.0,Male,Member,62.0,4.0,0.5,15.5,1.6,High,credit_card,1,2,0,1
3.0,Female,Member,228.0,4.0,0.4,111.5,11.2,High,money_order,0,2,3,1
4.0,Female,Member,159.0,4.0,0.5,72.6,7.3,High,credit_card,0,2,0,1
2.0,Male,Member,248.0,2.0,0.4,148.2,14.8,Critical,credit_card,1,2,0,0
6.0,Female,Member,196.0,1.0,0.4,92.5,9.2,Critical,credit_card,0,2,0,0
5.0,Female,Member,218.0,5.0,0.4,94.4,9.4,High,e_wallet,0,2,2,1
7.0,Male,Member,109.0,1.0,0.4,26.8,2.7,Medium,credit_card,1,2,0,3
2.0,Male,Member,85.0,1.0,0.4,3.3,0.3,High,credit_card,1,2,0,1
5.0,Female,Member,122.0,2.0,0.5,39.6,4.0,Medium,credit_card,0,2,0,3
1.0,Female,Member,224.0,4.0,0.5,99.2,9.9,Medium,credit_card,0,2,0,3
5.0,Male,Member,213.0,4.0,0.5,90.4,9.0,High,credit_card,1,2,0,1
5.0,Female,Member,62.0,2.0,0.3,31.0,3.1,Medium,money_order,0,2,3,3
6.0,Male,Member,228.0,1.0,0.5,141.2,14.1,Medium,money_order,1,2,3,3
5.0,Female,Member,159.0,1.0,0.3,64.7,6.5,Critical,money_order,0,2,3,0
1.0,Female,Member,248.0,4.0,0.5,158.1,15.8,Medium,credit_card,0,2,0,3
7.0,Male,Member,196.0,4.0,0.3,92.5,9.2,High,credit_card,1,2,0,1
7.0,Male,Member,218.0,4.0,0.4,120.6,12.1,Medium,credit_card,1,2,0,3
7.0,Female,Member,109.0,1.0,0.5,12.7,1.3,Medium,credit_card,0,2,0,3
10.0,Male,Member,85.0,5.0,0.4,17.0,1.7,High,credit_card,1,2,0,1
7.0,Male,Member,122.0,1.0,0.4,37.1,3.7,Medium,credit_card,1,2,0,3
4.0,Female,Guest,224.0,1.0,0.5,141.8,14.2,Medium,credit_card,0,1,0,3
6.0,Male,Member,213.0,2.0,0.4,116.0,11.6,Critical,credit_card,1,2,0,0
2.0,Female,Member,62.0,4.0,0.5,15.5,1.6,High,credit_card,0,2,0,1
3.0,Male,Member,228.0,5.0,0.4,125.2,12.5,Medium,credit_card,1,2,0,3
7.0,Male,Member,159.0,2.0,0.4,66.3,6.6,High,credit_card,1,2,0,1
2.0,Female,Member,248.0,2.0,0.3,153.1,15.3,High,credit_card,0,2,0,1
8.0,Male,Member,196.0,4.0,0.4,100.3,10.0,Critical,credit_card,1,2,0,0
6.0,Male,Member,218.0,1.0,0.4,111.8,11.2,High,credit_card,1,2,0,1
6.0,Female,Member,109.0,2.0,0.5,18.1,1.8,Medium,credit_card,0,2,0,3
4.0,Female,Member,85.0,1.0,0.4,28.3,2.8,High,credit_card,0,2,0,1
4.0,Male,Member,122.0,5.0,0.3,23.7,2.4,Medium,credit_card,1,2,0,3
2.0,Female,Member,224.0,4.0,0.4,126.1,12.6,Medium,e_wallet,0,2,2,3
5.0,Female,Member,213.0,2.0,0.5,128.7,12.9,High,e_wallet,0,2,2,1
9.0,Male,Member,62.0,2.0,0.3,31.0,3.1,Medium,e_wallet,1,2,2,3
6.0,Male,Member,228.0,1.0,0.5,136.6,13.7,Medium,money_order,1,2,3,3
4.0,Male,Member,159.0,2.0,0.5,63.1,6.3,Medium,credit_card,1,2,0,3
10.0,Female,Member,248.0,4.0,0.3,138.2,13.8,Medium,credit_card,0,2,0,3
1.0,Female,Member,196.0,4.0,0.4,84.6,8.5,Medium,credit_card,0,2,0,3
8.0,Female,Member,218.0,1.0,0.4,129.3,12.9,Medium,credit_card,0,2,0,3
4.0,Male,Member,109.0,2.0,0.3,22.5,2.2,High,money_order,1,2,3,1
10.0,Male,Member,85.0,2.0,0.5,3.3,0.3,High,money_order,1,2,3,1
5.0,Female,Member,122.0,2.0,0.4,37.1,3.7,Medium,credit_card,0,2,0,3
2.0,Male,Member,224.0,1.0,0.4,117.1,11.7,High,money_order,1,2,3,1
5.0,Female,Member,213.0,5.0,0.5,122.4,12.2,Medium,credit_card,0,2,0,3
10.0,Male,Member,62.0,1.0,0.3,20.7,2.1,High,credit_card,1,2,0,1
1.0,Female,Member,228.0,4.0,0.5,102.4,10.2,High,credit_card,0,2,0,1
10.0,Male,Member,159.0,5.0,0.5,71.1,7.1,High,credit_card,1,2,0,1
8.0,Female,Member,248.0,1.0,0.4,163.0,16.3,Critical,e_wallet,0,2,2,0
1.0,Male,Member,196.0,1.0,0.5,114.0,11.4,Medium,credit_card,1,2,0,3
1.0,Male,Member,218.0,2.0,0.4,129.3,12.9,High,money_order,1,2,3,1
10.0,Male,Member,109.0,5.0,0.5,23.6,2.4,High,credit_card,1,2,0,1
8.0,Male,Member,85.0,2.0,0.3,42.5,4.3,Critical,credit_card,1,2,0,0
4.0,Female,Member,122.0,5.0,0.3,23.7,2.4,Medium,credit_card,0,2,0,3
4.0,Female,Member,224.0,4.0,0.4,126.1,12.6,High,e_wallet,0,2,2,1
2.0,Female,Member,213.0,4.0,0.4,116.0,11.6,Medium,credit_card,0,2,0,3
6.0,Female,Member,62.0,1.0,0.5,20.7,2.1,High,credit_card,0,2,0,1
5.0,Male,Member,228.0,4.0,0.3,120.6,12.1,Medium,money_order,1,2,3,3
8.0,Female,Member,159.0,4.0,0.4,53.6,5.4,High,money_order,0,2,3,1
8.0,Male,Member,248.0,5.0,0.5,155.6,15.6,Medium,credit_card,1,2,0,3
5.0,Male,Member,196.0,1.0,0.4,104.2,10.4,Medium,money_order,1,2,3,3
10.0,Male,Member,218.0,1.0,0.4,133.6,13.4,Critical,credit_card,1,2,0,0
9.0,Female,Guest,109.0,5.0,0.5,23.6,2.4,Medium,credit_card,0,1,0,3
8.0,Female,Member,85.0,4.0,0.4,21.3,2.1,Medium,credit_card,0,2,0,3
2.0,Male,Member,122.0,5.0,0.5,35.9,3.6,High,credit_card,1,2,0,1
4.0,Male,Member,224.0,1.0,0.4,139.5,14.0,High,credit_card,1,2,0,1
3.0,Female,Member,213.0,5.0,0.3,101.1,10.1,High,credit_card,0,2,0,1
5.0,Female,Member,62.0,4.0,0.5,15.5,1.6,Medium,e_wallet,0,2,2,3
2.0,Female,Guest,228.0,5.0,0.5,91.0,9.1,High,credit_card,0,1,0,1
6.0,Male,Member,159.0,2.0,0.5,63.1,6.3,Medium,credit_card,1,2,0,3
1.0,Male,Member,248.0,5.0,0.5,106.0,10.6,High,credit_card,1,2,0,1
7.0,Female,Guest,196.0,2.0,0.4,108.2,10.8,Medium,money_order,0,1,3,3
4.0,Female,Member,218.0,5.0,0.5,127.1,12.7,Medium,money_order,0,2,3,3
6.0,Male,Member,109.0,2.0,0.4,24.6,2.5,Medium,money_order,1,2,3,3
2.0,Male,Member,85.0,1.0,0.4,28.3,2.8,High,credit_card,1,2,0,1
1.0,Male,Member,122.0,5.0,0.4,17.6,1.8,Medium,e_wallet,1,2,2,3
8.0,Female,Member,224.0,5.0,0.3,110.4,11.0,High,credit_card,0,2,0,1
1.0,Male,Member,213.0,1.0,0.5,130.9,13.1,High,credit_card,1,2,0,1
1.0,Male,Member,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,1,2,0,3
8.0,Female,Member,228.0,1.0,0.3,141.2,14.1,High,credit_card,0,2,0,1
9.0,Male,Member,159.0,1.0,0.3,64.7,6.5,Medium,credit_card,1,2,0,3
7.0,Female,Member,248.0,1.0,0.5,165.5,16.6,High,credit_card,0,2,0,1
5.0,Male,Member,196.0,1.0,0.4,112.1,11.2,High,money_order,1,2,3,1
5.0,Female,Member,218.0,5.0,0.5,83.5,8.4,High,money_order,0,2,3,1
4.0,Female,Member,109.0,4.0,0.3,15.9,1.6,High,credit_card,0,2,0,1
10.0,Female,Guest,85.0,4.0,0.4,21.3,2.1,Medium,credit_card,0,1,0,3
2.0,Female,Guest,122.0,2.0,0.3,34.7,3.5,Medium,credit_card,0,1,0,3
10.0,Male,Member,224.0,4.0,0.5,135.0,13.5,Medium,credit_card,1,2,0,3
3.0,Female,Member,213.0,1.0,0.4,128.7,12.9,Medium,credit_card,0,2,0,3
7.0,Female,Member,62.0,1.0,0.3,20.7,2.1,High,credit_card,0,2,0,1
6.0,Male,Member,228.0,4.0,0.5,138.9,13.9,High,credit_card,1,2,0,1
7.0,Male,Member,159.0,1.0,0.4,59.9,6.0,Critical,money_order,1,2,3,0
3.0,Female,Member,248.0,1.0,0.4,158.1,15.8,Medium,credit_card,0,2,0,3
3.0,Female,Member,196.0,1.0,0.4,108.2,10.8,Medium,money_order,0,2,3,3
2.0,Female,Member,218.0,4.0,0.4,120.6,12.1,High,money_order,0,2,3,1
9.0,Female,Member,109.0,1.0,0.4,24.6,2.5,Critical,credit_card,0,2,0,0
1.0,Female,Member,85.0,1.0,0.4,1.6,0.2,Medium,credit_card,0,2,0,3
9.0,Female,Guest,122.0,1.0,0.5,23.7,2.4,Medium,credit_card,0,1,0,3
6.0,Female,Member,224.0,5.0,0.3,110.4,11.0,High,credit_card,0,2,0,1
2.0,Female,Member,213.0,2.0,0.5,128.7,12.9,Medium,credit_card,0,2,0,3
7.0,Female,Member,62.0,1.0,0.3,62.0,6.2,High,credit_card,0,2,0,1
3.0,Male,Member,228.0,4.0,0.3,120.6,12.1,High,credit_card,1,2,0,1
2.0,Female,Guest,159.0,1.0,0.5,74.2,7.4,High,credit_card,0,1,0,1
3.0,Male,Member,248.0,1.0,0.3,160.6,16.1,Medium,credit_card,1,2,0,3
6.0,Male,Member,196.0,5.0,0.5,67.0,6.7,High,credit_card,1,2,0,1
7.0,Male,Member,218.0,1.0,0.5,131.5,13.1,High,credit_card,1,2,0,1
6.0,Female,Member,109.0,1.0,0.5,27.9,2.8,High,credit_card,0,2,0,1
2.0,Male,Member,85.0,1.0,0.3,28.3,2.8,Critical,money_order,1,2,3,0
3.0,Female,Member,122.0,4.0,0.3,27.4,2.7,Medium,credit_card,0,2,0,3
2.0,Male,Member,224.0,1.0,0.4,130.6,13.1,High,credit_card,1,2,0,1
5.0,Female,Member,213.0,4.0,0.5,90.4,9.0,High,credit_card,0,2,0,1
1.0,Male,Member,62.0,4.0,0.5,15.5,1.6,Critical,credit_card,1,2,0,0
4.0,Female,Member,228.0,1.0,0.4,138.9,13.9,Medium,money_order,0,2,3,3
10.0,Female,Member,159.0,4.0,0.4,53.6,5.4,High,credit_card,0,2,0,1
4.0,Male,Member,248.0,5.0,0.3,130.8,13.1,Medium,credit_card,1,2,0,3
4.0,Female,Member,196.0,1.0,0.5,86.6,8.7,Medium,money_order,0,2,3,3
8.0,Male,Member,218.0,5.0,0.5,83.5,8.4,High,credit_card,1,2,0,1
6.0,Female,Member,109.0,5.0,0.5,23.6,2.4,Medium,e_wallet,0,2,2,3
3.0,Female,Member,85.0,4.0,0.4,21.3,2.1,Critical,credit_card,0,2,0,0
9.0,Female,Member,122.0,1.0,0.5,35.9,3.6,Critical,credit_card,0,2,0,0
8.0,Male,Member,224.0,4.0,0.5,99.2,9.9,Medium,credit_card,1,2,0,3
4.0,Female,Member,213.0,5.0,0.4,90.4,9.0,Medium,money_order,0,2,3,3
1.0,Male,Member,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,1,2,0,3
6.0,Female,Member,228.0,4.0,0.3,120.6,12.1,High,money_order,0,2,3,1
7.0,Female,Member,159.0,2.0,0.4,66.3,6.6,Medium,credit_card,0,2,0,3
3.0,Male,Member,248.0,4.0,0.4,128.3,12.8,High,money_order,1,2,3,1
9.0,Female,Member,196.0,2.0,0.3,104.2,10.4,Critical,credit_card,0,2,0,0
4.0,Female,Member,218.0,1.0,0.4,111.8,11.2,High,credit_card,0,2,0,1
5.0,Female,Member,109.0,5.0,0.4,18.1,1.8,High,e_wallet,0,2,2,1
4.0,Female,Member,85.0,1.0,0.4,28.3,2.8,Critical,credit_card,0,2,0,0
1.0,Female,Member,122.0,4.0,0.4,22.5,2.2,High,credit_card,0,2,0,1
10.0,Female,Member,224.0,4.0,0.5,135.0,13.5,Medium,credit_card,0,2,0,3
10.0,Male,Member,213.0,1.0,0.5,122.4,12.2,High,credit_card,1,2,0,1
8.0,Male,Member,62.0,2.0,0.5,31.0,3.1,Medium,credit_card,1,2,0,3
7.0,Female,Member,228.0,5.0,0.5,91.0,9.1,Critical,money_order,0,2,3,0
3.0,Male,Member,159.0,4.0,0.4,53.6,5.4,Medium,money_order,1,2,3,3
8.0,Male,Member,248.0,5.0,0.3,130.8,13.1,Medium,credit_card,1,2,0,3
3.0,Female,Member,196.0,4.0,0.5,108.2,10.8,Critical,credit_card,0,2,0,0
6.0,Male,Member,218.0,1.0,0.4,124.9,12.5,Critical,credit_card,1,2,0,0
6.0,Female,Member,109.0,2.0,0.3,22.5,2.2,High,e_wallet,0,2,2,1
9.0,Male,Member,85.0,1.0,0.4,28.3,2.8,Medium,money_order,1,2,3,3
4.0,Male,Member,122.0,1.0,0.3,31.0,3.1,High,credit_card,1,2,0,1
7.0,Male,Member,224.0,1.0,0.5,137.3,13.7,High,credit_card,1,2,0,1
4.0,Female,Guest,213.0,4.0,0.4,116.0,11.6,High,credit_card,0,1,0,1
1.0,Female,Member,62.0,1.0,0.5,20.7,2.1,Critical,credit_card,0,2,0,0
9.0,Female,Member,228.0,1.0,0.4,134.3,13.4,High,money_order,0,2,3,1
6.0,Male,Member,159.0,4.0,0.3,59.9,6.0,Medium,credit_card,1,2,0,3
10.0,Female,Member,248.0,5.0,0.4,143.2,14.3,High,credit_card,0,2,0,1
9.0,Male,Member,196.0,5.0,0.4,76.8,7.7,High,credit_card,1,2,0,1
8.0,Female,Member,218.0,1.0,0.4,111.8,11.2,Medium,credit_card,0,2,0,3
6.0,Male,Member,109.0,4.0,0.4,20.3,2.0,High,credit_card,1,2,0,1
3.0,Female,Member,85.0,4.0,0.4,21.3,2.1,High,credit_card,0,2,0,1
7.0,Male,Member,122.0,1.0,0.3,38.3,3.8,Medium,credit_card,1,2,0,3
10.0,Male,Member,224.0,4.0,0.4,108.2,10.8,Critical,credit_card,1,2,0,0
2.0,Female,Member,213.0,1.0,0.5,101.1,10.1,High,money_order,0,2,3,1
4.0,Female,Guest,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,0,1,0,0
5.0,Female,Member,228.0,5.0,0.5,136.6,13.7,Medium,credit_card,0,2,0,3
4.0,Male,Member,159.0,2.0,0.4,72.6,7.3,High,credit_card,1,2,0,1
9.0,Female,Member,248.0,1.0,0.5,130.8,13.1,High,debit_card,0,2,1,1
1.0,Male,Member,196.0,1.0,0.5,114.0,11.4,High,credit_card,1,2,0,1
7.0,Female,Member,218.0,1.0,0.5,105.3,10.5,High,e_wallet,0,2,2,1
7.0,Male,Member,109.0,5.0,0.5,1.8,0.2,Medium,credit_card,1,2,0,3
10.0,Male,Member,85.0,5.0,0.4,17.0,1.7,High,credit_card,1,2,0,1
3.0,Male,Member,122.0,1.0,0.5,40.8,4.1,Medium,credit_card,1,2,0,3
4.0,Female,Member,224.0,5.0,0.3,110.4,11.0,High,money_order,0,2,3,1
2.0,Male,Member,213.0,5.0,0.3,101.1,10.1,Medium,credit_card,1,2,0,3
2.0,Female,Member,62.0,2.0,0.4,31.0,3.1,Medium,credit_card,0,2,0,3
6.0,Female,Member,228.0,1.0,0.3,127.5,12.7,Medium,credit_card,0,2,0,3
5.0,Male,Member,159.0,5.0,0.4,63.1,6.3,High,credit_card,1,2,0,1
8.0,Female,Member,248.0,2.0,0.5,163.0,16.3,Medium,credit_card,0,2,0,3
3.0,Female,Member,196.0,1.0,0.4,104.2,10.4,High,e_wallet,0,2,2,1
8.0,Male,Member,218.0,1.0,0.4,133.6,13.4,High,credit_card,1,2,0,1
7.0,Male,Member,109.0,2.0,0.4,24.6,2.5,Medium,money_order,1,2,3,3
7.0,Female,Member,85.0,4.0,0.4,21.3,2.1,High,credit_card,0,2,0,1
9.0,Male,Member,122.0,5.0,0.3,23.7,2.4,Critical,credit_card,1,2,0,0
3.0,Male,Member,224.0,2.0,0.4,126.1,12.6,Critical,money_order,1,2,3,0
7.0,Female,Member,213.0,1.0,0.3,113.8,11.4,Medium,credit_card,0,2,0,3
9.0,Female,Guest,62.0,2.0,0.4,31.0,3.1,High,money_order,0,1,3,1
8.0,Female,Member,228.0,4.0,0.3,120.6,12.1,Medium,credit_card,0,2,0,3
2.0,Male,Member,159.0,4.0,0.5,72.6,7.3,Medium,debit_card,1,2,1,3
9.0,Female,Member,248.0,2.0,0.5,163.0,16.3,Critical,credit_card,0,2,0,0
10.0,Male,Member,196.0,1.0,0.3,98.4,9.8,Medium,money_order,1,2,3,3
10.0,Male,Member,218.0,1.0,0.4,133.6,13.4,Medium,credit_card,1,2,0,3
3.0,Male,Member,109.0,2.0,0.5,18.1,1.8,High,credit_card,1,2,0,1
1.0,Male,Member,85.0,1.0,0.5,4.2,0.4,High,credit_card,1,2,0,1
5.0,Male,Member,122.0,5.0,0.5,11.5,1.2,Medium,credit_card,1,2,0,3
9.0,Male,Member,224.0,1.0,0.4,135.0,13.5,High,credit_card,1,2,0,1
3.0,Female,Member,213.0,1.0,0.4,120.2,12.0,High,credit_card,0,2,0,1
10.0,Male,Member,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,1,2,0,3
7.0,Male,Guest,228.0,4.0,0.5,138.9,13.9,High,credit_card,1,1,0,1
7.0,Male,Member,159.0,1.0,0.5,71.1,7.1,Critical,credit_card,1,2,0,0
6.0,Female,Member,248.0,2.0,0.4,148.2,14.8,High,credit_card,0,2,0,1
4.0,Female,Member,196.0,1.0,0.3,110.1,11.0,High,credit_card,0,2,0,1
1.0,Male,Member,218.0,4.0,0.5,129.3,12.9,High,money_order,1,2,3,1
2.0,Female,Member,109.0,5.0,0.5,1.8,0.2,Medium,credit_card,0,2,0,3
